Time, New Command, Measured EIP, Command EIP, Measured DI, Command DI, Measured EDC, Command EDC, Measured PI, Command PI, Measured LUM, Command LUM, Measured FDS, Command FDS, Measured FDP, Command FDP, Force y, Mx, Force x, M z, M y, Force z,0.331121919
45.07,0,9.981139,10,-0.591364,10,5.028888,5,4.913349,5,30.637764,5,10.014715,10,4.933085,5,0.181444,0.276194,0.172742,0.018692,-0.253312,-0.037062,0.077974238
63.09,0,9.992344,10,-0.590011,5,9.977319,10,4.995767,5,30.474572,10,9.996083,10,5.030632,5,0.179832,0.273294,0.173387,0.019015,-0.25299,-0.03255,0.716123828
113.44,0,5.297306,5,-0.599484,5,5.16815,5,9.725266,10,30.855352,5,9.998412,10,9.89962,10,0.163396,0.252346,0.241388,0.017403,-0.330015,-0.051243,0.347574025
97.17,0,10.013354,10,-0.590011,10,10.054687,10,5.046485,5,30.885024,10,5.03996,5,10.027825,10,0.169197,0.255568,0.209805,0.018048,-0.289085,-0.029005,0.912689089
6.72,0,1.987538,2,-0.51423,2,1.974418,2,1.993868,2,31.297948,2,1.991296,2,2.001104,2,0.196591,0.30391,0.12859,0.021593,-0.184022,-0.050598,0.816455397
119.3,0,9.158945,5,-0.604897,10,10.067065,10,10.035917,10,30.820736,5,10.079927,10,10.011103,10,0.161785,0.248156,0.238487,0.017081,-0.327759,-0.041574,0.484097576
90.07,0,4.996163,5,-0.581892,5,5.016509,5,4.856291,5,31.152065,10,4.97009,5,9.955362,10,0.171131,0.26008,0.218506,0.01837,-0.297465,-0.04383,0.496843644
84.97,0,9.967132,10,-0.592718,10,4.929858,5,9.972519,10,30.758921,5,5.140107,5,9.974871,10,0.165652,0.251056,0.215606,0.017081,-0.295853,-0.037707,0.04084971
120.64,0,10.011953,10,-0.599484,10,10.054687,10,10.051767,10,30.766339,5,9.805104,10,9.896833,10,0.16114,0.246222,0.237198,0.017081,-0.32647,-0.041252,0.172695688
110.46,0,9.675792,10,-0.59813,5,9.961845,10,4.773874,5,30.783647,5,9.993754,10,9.997167,10,0.163396,0.252346,0.235587,0.017725,-0.32228,-0.038351,0.83852029
60.89,0,9.939118,10,-0.585951,10,5.10935,5,4.868971,5,30.521551,10,9.989096,10,4.910789,5,0.178543,0.270393,0.175965,0.019659,-0.254279,-0.037384,0.370574457
85.48,0,5.168445,5,-0.590011,5,9.955656,10,10.051767,10,30.818263,5,5.002696,5,10.044547,10,0.170486,0.259113,0.219151,0.01837,-0.298432,-0.04383,0.090424803
14.35,0,8.504833,10,-0.626548,5,9.968035,10,4.976748,5,30.889969,5,5.025986,5,5.052929,5,0.203359,0.310678,0.13987,0.024493,-0.204003,-0.011602,0.453904928
93.14,0,10.028761,10,-0.585951,10,4.963899,5,5.103544,5,30.90975,10,5.035302,5,9.983232,10,0.167586,0.253312,0.211094,0.017081,-0.291664,-0.034484,0.408793734
83.52,0,5.046587,5,-0.590011,10,4.976278,5,10.102485,10,30.961674,5,4.991051,5,10.036186,10,0.170486,0.258147,0.221729,0.01837,-0.30101,-0.048342,0.020247099
9.34,0,4.238404,5,-0.549414,5,4.27997,5,2.93216,5,30.598202,5,2.971806,5,3.249704,5,0.195946,0.303588,0.125045,0.022882,-0.184344,-0.034162,0.282023397
49.14,0,9.967132,10,-0.587305,10,9.992792,10,5.027466,5,30.585839,5,10.056637,10,4.91915,5,0.183377,0.27845,0.171453,0.020304,-0.251701,-0.033517,0.638791758
20.26,0,5.001766,5,-0.607603,10,5.007225,5,9.994708,10,31.023489,5,4.981735,5,5.033419,5,0.200136,0.297143,0.129234,0.023849,-0.1866,-0.034162,0.088160349
69.96,0,4.98916,5,-0.595424,5,9.989698,10,10.016898,10,30.598202,10,10.017044,10,5.04178,5,0.180155,0.273294,0.180799,0.019981,-0.260725,-0.04802,0.863545982
98.35,0,8.829788,10,-0.590011,5,4.9051,5,9.874252,10,30.800955,10,4.793086,5,10.052909,10,0.165974,0.252668,0.215928,0.01837,-0.295209,-0.041252,0.874561759
88.26,1,5.000365,10,-0.591364,10,9.943277,10,10.013728,10,30.880078,5,4.986393,5,9.983232,10,0.171131,0.260725,0.217539,0.019015,-0.297787,-0.04383,0.571937649
59.03,0,9.961529,10,-0.590011,5,5.174339,5,5.017956,5,30.556168,10,9.947173,10,5.047354,5,0.179188,0.272327,0.175965,0.019015,-0.251701,-0.037384,0.981337843
37.63,0,5.026978,5,-0.604897,5,9.983508,10,10.001048,10,30.981455,10,5.007354,5,5.075225,5,0.198202,0.292308,0.120855,0.022237,-0.178866,-0.029327,0.456732349
83.14,0,9.976936,10,-0.592718,5,5.059835,5,10.013728,10,30.753976,5,5.13312,5,9.986019,10,0.166297,0.253312,0.215283,0.019015,-0.295853,-0.036095,0.336318339
83.44,0,5.398154,5,-0.590011,10,4.855585,5,10.150034,10,30.929531,5,5.030644,5,10.06127,10,0.169842,0.258147,0.22044,0.01837,-0.300365,-0.046731,0.645792599
2.78,0,2.01275,2,-0.515583,2,1.977513,2,1.968509,2,30.645181,2,1.965677,2,1.928641,2,0.191757,0.295853,0.127623,0.020626,-0.183055,-0.050598,0.161459218
100.21,0,5.000365,5,-0.591364,10,4.970089,5,10.001048,10,30.949311,10,4.984064,5,10.008316,10,0.169197,0.256213,0.217862,0.01837,-0.296176,-0.046086,0.577422408
59.84,0,5.005968,5,-0.587305,10,4.982468,5,4.970408,5,30.66249,10,10.031018,10,5.105883,5,0.181444,0.27555,0.180477,0.019015,-0.260725,-0.048664,0.496070804
34.71,0,9.957327,10,-0.594071,5,4.936047,5,9.997878,10,30.751503,10,4.998038,5,5.005549,5,0.192724,0.287152,0.117632,0.022237,-0.175965,-0.020948,0.78199793
42.58,0,10.013354,10,-0.590011,5,4.970089,5,4.913349,5,30.561113,5,9.977451,10,4.986039,5,0.182411,0.276839,0.173387,0.018692,-0.253957,-0.038674,0.456468028
118.49,0,9.913906,10,-0.604897,5,9.884478,10,9.969349,10,30.734195,5,9.944844,10,9.927491,10,0.161462,0.248478,0.239454,0.017403,-0.326792,-0.042863,0.240030089
116.22,0,5.001766,5,-0.59813,10,5.004131,5,10.045427,10,30.936948,5,10.044992,10,10.072418,10,0.163074,0.25009,0.244933,0.017403,-0.33356,-0.056077,0.339600994
71.57,0,5.059193,5,-0.599484,10,9.986603,10,10.111995,10,30.647654,10,10.040334,10,5.055716,5,0.182088,0.273938,0.181122,0.019659,-0.258791,-0.047697,0.265138582
77.2,0,9.997947,10,-0.585951,10,4.945331,5,5.071845,5,30.820736,5,4.92351,5,9.916343,10,0.168553,0.257502,0.215606,0.019015,-0.294242,-0.03674,0.354541657
82.85,0,10.049771,10,-0.591364,5,5.16815,5,10.054937,10,30.667435,5,5.142436,5,10.027825,10,0.167263,0.252023,0.216572,0.018692,-0.296498,-0.036418,0.118125555
53.66,0,5.004567,5,-0.596777,5,10.057781,10,10.045427,10,30.412757,5,10.031018,10,5.038993,5,0.1837,0.27845,0.178543,0.020304,-0.25718,-0.047697,0.111415281
87.31,0,8.280726,5,-0.596777,10,10.104202,10,10.099315,10,30.808373,5,5.154081,5,10.06127,10,0.168553,0.254924,0.213027,0.01837,-0.292953,-0.031583,0.726665918
37.35,0,6.564908,5,-0.592718,5,8.773479,10,10.013728,10,30.924585,10,5.032973,5,5.122605,5,0.194657,0.288119,0.118599,0.023204,-0.174031,-0.023526,0.947746049
57.15,0,9.968532,10,-0.60219,10,9.933993,10,9.982029,10,30.318798,5,9.993754,10,4.977678,5,0.180477,0.272971,0.173065,0.019981,-0.251701,-0.035129,0.291216388
108.53,0,9.925112,10,-0.584598,10,5.257896,5,4.834102,5,30.823209,5,9.986767,10,9.857815,10,0.162107,0.249445,0.23462,0.017725,-0.321958,-0.041896,0.633492422
79.13,0,10.077785,10,-0.585951,5,10.008266,10,5.055995,5,30.749031,5,5.207648,5,10.005529,10,0.170164,0.258791,0.213027,0.018692,-0.293275,-0.029972,0.511017324
10.67,0,9.831267,10,-0.572419,5,4.932952,5,5.008447,5,31.243551,5,4.998038,5,5.030632,5,0.192079,0.295209,0.144382,0.024493,-0.211738,-0.024171,0.224155161
132.17,0,4.996163,5,-0.599484,10,5.035078,5,10.045427,10,30.939421,10,10.056637,10,10.075205,10,0.162429,0.249445,0.247511,0.018048,-0.334849,-0.057044,0.38066776
25.11,0,10.021758,10,-0.604897,10,9.974224,10,9.988369,10,30.741613,5,5.023657,5,5.011123,5,0.197235,0.292953,0.11731,0.023204,-0.176932,-0.017725,0.294103071
57.55,0,5.11522,5,-0.600837,5,4.95771,5,5.017956,5,30.810846,10,10.215009,10,5.13654,5,0.185311,0.279739,0.177899,0.019337,-0.257502,-0.048987,0.121501242
65.83,0,4.962547,5,-0.583245,5,5.056741,5,10.045427,10,30.613038,10,10.02636,10,5.047354,5,0.179188,0.272649,0.182411,0.019659,-0.261692,-0.051243,0.159705204
134.501,0,9.866284,10,-0.603543,5,9.968035,10,9.921801,10,30.67238,10,9.984438,10,9.866176,10,0.159206,0.245255,0.24171,0.016114,-0.330015,-0.041252,0.579135283
33.72,0,4.996163,5,-0.596777,5,4.889627,5,10.016898,10,30.894914,10,4.967761,5,5.06129,5,0.197558,0.293275,0.124722,0.022882,-0.182088,-0.032228,0.149414172
51.94,0,4.998964,5,-0.592718,10,4.963899,5,9.991539,10,30.464681,5,10.021702,10,5.055716,5,0.182411,0.277806,0.181766,0.018692,-0.261047,-0.051887,0.632170267
58.12,0,5.01017,5,-0.594071,5,5.007225,5,4.964068,5,30.714414,10,9.97978,10,4.997187,5,0.184344,0.279095,0.181122,0.019659,-0.259113,-0.048987,0.535770458
18.43,0,9.601557,10,-0.61031,5,4.827733,5,9.985199,10,30.991346,5,4.958445,5,5.047354,5,0.196913,0.292631,0.126334,0.023204,-0.185311,-0.026105,0.674866662
129.02,0,10.020357,10,-0.596777,10,9.983508,10,5.014786,5,30.820736,10,10.033347,10,9.997167,10,0.161462,0.2488,0.236876,0.016759,-0.325181,-0.038351,0.101165636
123.1,0,9.993745,10,-0.590011,5,5.035078,5,4.989427,5,30.914695,10,10.005399,10,10.097502,10,0.161462,0.247511,0.237521,0.016759,-0.327437,-0.043508,0.809274371
75.71,0,5.007368,5,-0.594071,10,5.016509,5,4.964068,5,30.959202,5,5.018999,5,10.008316,10,0.173709,0.262981,0.220117,0.01837,-0.302299,-0.046408,0.745452455
114.45,0,9.661786,10,-0.59813,5,4.80607,5,10.010558,10,30.813318,5,10.010057,10,10.019464,10,0.160173,0.247189,0.241066,0.017081,-0.329048,-0.046086,0.069692509
20.87,0,10.010553,10,-0.607603,10,5.016509,5,9.985199,10,30.922113,5,4.995709,5,4.9944,5,0.196591,0.291986,0.123111,0.023849,-0.180155,-0.023849,0.974782378
90.85,0,9.950324,10,-0.584598,5,5.304317,5,4.998937,5,30.922113,10,4.879259,5,10.038973,10,0.167908,0.254924,0.212705,0.01837,-0.291986,-0.035129,0.431766693
44.5,0,9.85788,10,-0.599484,10,4.775123,5,4.872141,5,30.645181,5,9.986767,10,4.927511,5,0.181444,0.275872,0.173387,0.019337,-0.254924,-0.038029,0.552267771
58.56,0,9.989543,10,-0.587305,5,4.827733,5,4.964068,5,30.538859,10,9.844697,10,4.885705,5,0.179832,0.272327,0.174998,0.018692,-0.254279,-0.038674,0.326585204
2.63,0,1.981936,2,-0.515583,2,1.958945,2,1.990699,2,30.432538,2,1.984309,2,2.001104,2,0.191434,0.296176,0.128268,0.021915,-0.185633,-0.049953,0.338116003
130.83,0,9.961529,10,-0.603543,5,4.970089,5,9.975689,10,30.78612,10,9.975122,10,9.991593,10,0.158562,0.242677,0.241388,0.017403,-0.330015,-0.045441,0.699414463
38.08,0,4.98916,5,-0.599484,5,9.915425,10,9.969349,10,30.946839,10,5.014341,5,5.04178,5,0.198525,0.29392,0.123111,0.023849,-0.177899,-0.029005,0.309406474
50.27,0,4.991961,10,-0.599484,5,4.960805,5,10.016898,10,30.464681,5,9.986767,10,5.044567,5,0.183055,0.279095,0.1837,0.020948,-0.260402,-0.050598,0.674333162
35.3,0,9.329827,5,-0.591364,10,5.081498,5,10.020068,10,30.850407,10,5.028315,5,5.016697,5,0.194335,0.28683,0.117632,0.022882,-0.174998,-0.022237,0.309180836
111.81,0,5.000365,5,-0.603543,10,9.906141,10,4.954558,5,30.907277,5,10.024031,10,10.044547,10,0.166941,0.256535,0.239132,0.017081,-0.327759,-0.048342,0.157265423
65.65,0,5.033981,5,-0.594071,5,4.759649,5,9.918631,10,30.630346,10,9.993754,10,5.008336,5,0.179832,0.272971,0.182088,0.018692,-0.262014,-0.049953,0.177433358
36.81,0,9.978337,10,-0.600837,10,4.973184,5,9.972519,10,30.791065,10,5.030644,5,4.838325,5,0.193368,0.285863,0.118277,0.02256,-0.173387,-0.02127,0.06140874
89.2,0,10.007751,10,-0.595424,10,10.02374,10,9.994708,10,30.657544,5,5.135449,5,10.030612,10,0.16823,0.254924,0.212705,0.018692,-0.291341,-0.032873,0.12786075
67.57,0,5.03118,5,-0.577832,10,4.970089,5,10.070786,10,30.630346,10,10.054308,10,5.058503,5,0.179188,0.27136,0.182088,0.01837,-0.262014,-0.051565,0.954528963
1.31,0,1.994542,2,-0.541295,2,1.937282,2,1.908281,2,30.625401,2,1.974993,2,1.978808,2,0.197235,0.309067,0.135035,0.022237,-0.194013,-0.05092,0.27587101
137.911,0,10.016155,10,-0.59813,10,10.051592,10,10.029577,10,30.617983,10,9.949502,10,9.916343,10,0.160495,0.245578,0.239132,0.018048,-0.328081,-0.04093,0.02553216
1.71,0,2.004346,2,-0.525056,2,2.045596,2,1.93364,2,30.632818,2,1.949374,2,1.976021,2,0.195302,0.302621,0.132135,0.021915,-0.189823,-0.050598,0.12875227
101.16,0,10.023159,10,-0.584598,10,4.976278,5,9.997878,10,30.823209,10,5.058592,5,9.991593,10,0.16533,0.251379,0.21206,0.017725,-0.291664,-0.036418,0.959848871
91.47,0,5.227273,5,-0.585951,10,4.994847,5,5.350796,5,31.070469,10,5.219293,5,10.030612,10,0.17242,0.260725,0.217862,0.018048,-0.296176,-0.043508,0.142856466
134.211,0,4.993362,5,-0.60219,5,10.036118,10,9.918631,10,30.833099,10,9.991425,10,9.955362,10,0.163396,0.249767,0.244933,0.017081,-0.334527,-0.052532,0.888714893
15.48,0,5.189455,5,-0.615723,10,10.218706,10,5.141583,5,31.095195,5,5.053934,5,5.078012,5,0.205292,0.313257,0.136969,0.024493,-0.202714,-0.012247,0.055828585
119.78,0,4.977954,5,-0.604897,10,9.955656,10,10.086636,10,30.899859,5,10.075269,10,10.066844,10,0.164685,0.253312,0.243644,0.018048,-0.331949,-0.051243,0.005911146
56.24,0,4.972352,5,-0.596777,10,9.97113,10,9.972519,10,30.430065,5,9.965805,10,5.047354,5,0.184022,0.278773,0.178866,0.019981,-0.257502,-0.047697,0.380591385
20.73,0,10.018957,10,-0.604897,10,5.013415,5,10.029577,10,30.954257,5,5.046947,5,4.910789,5,0.196591,0.291019,0.122144,0.022882,-0.181444,-0.025138,0.944786785
43.08,0,10.017556,10,-0.599484,5,4.954615,5,4.976748,5,30.674853,5,10.000741,10,4.980465,5,0.181766,0.276517,0.17242,0.019981,-0.250734,-0.038674,0.208216457
89.43,0,5.248283,5,-0.585951,5,5.332169,5,5.439554,5,31.352345,10,5.023657,5,10.264725,10,0.171453,0.261369,0.213994,0.018048,-0.292953,-0.041896,0.7973237
109.91,0,4.991961,5,-0.594071,5,10.014455,10,4.976748,5,30.892441,5,9.993754,10,10.025038,10,0.166297,0.254601,0.23881,0.017725,-0.327759,-0.049631,0.564461711
89.13,0,9.98394,10,-0.594071,10,9.998982,10,9.988369,10,30.731722,5,5.135449,5,10.01389,10,0.167586,0.253957,0.213027,0.01837,-0.291019,-0.032228,0.236161846
122.5,0,9.902701,10,-0.594071,5,5.050551,5,4.90067,5,30.840517,10,10.105546,10,9.877324,10,0.160495,0.246544,0.237521,0.016436,-0.327437,-0.04383,0.49238591
17.23,0,9.986741,10,-0.61031,10,9.946372,10,5.046485,5,31.075414,5,5.046947,5,5.022271,5,0.203359,0.309067,0.133746,0.024816,-0.197558,-0.00419,0.901910402
20.14,0,4.984958,5,-0.594071,10,4.973184,5,9.975689,10,31.018544,5,4.977077,5,5.011123,5,0.199814,0.296176,0.127301,0.02256,-0.188534,-0.034806,0.483026388
99.9,0,4.997564,5,-0.585951,10,5.013415,5,10.077126,10,30.993818,10,5.012012,5,10.083566,10,0.168553,0.256213,0.218184,0.018048,-0.296498,-0.047375,0.137908633
92.98,0,10.073583,10,-0.584598,10,5.050551,5,5.011617,5,30.899859,10,5.072566,5,9.99438,10,0.16823,0.255246,0.21335,0.018048,-0.291664,-0.034162,0.413522294
110.5,0,9.755631,10,-0.595424,5,10.088728,10,4.802403,5,30.857825,5,10.00307,10,10.016677,10,0.163074,0.250412,0.233976,0.016759,-0.322925,-0.039318,0.829247627
107.66,0,5.012971,5,-0.591364,10,5.004131,5,5.005277,5,30.904804,5,9.993754,10,10.058483,10,0.165974,0.254601,0.23881,0.017081,-0.324859,-0.052209,0.532923575
92.47,0,9.79625,10,-0.588658,10,4.750365,5,4.786553,5,30.791065,10,4.862956,5,9.816009,10,0.167908,0.254279,0.213672,0.018048,-0.293275,-0.035451,0.340774114
16.36,0,8.717734,10,-0.611663,10,10.048497,10,4.770704,5,31.028435,5,5.06325,5,4.908002,5,0.204003,0.311001,0.136325,0.022882,-0.201425,-0.009346,0.867487874
71.15,0,10.044169,10,-0.60625,5,9.989698,10,9.988369,10,30.583366,10,10.019373,10,5.025058,5,0.176287,0.267815,0.175321,0.018692,-0.254279,-0.036095,0.566978904
27.6,0,4.979355,5,-0.588658,10,5.093877,5,5.071845,5,31.013599,10,5.091198,5,5.144901,5,0.199814,0.296176,0.123756,0.02256,-0.181766,-0.029005,0.128153607
99,0,10.028761,10,-0.591364,5,5.084593,5,10.023238,10,30.850407,10,5.08654,5,10.038973,10,0.165652,0.251056,0.213672,0.01837,-0.291019,-0.034806,0.664215635
34.55,0,9.989543,10,-0.600837,5,4.818449,5,10.051767,10,30.818263,10,5.000367,5,4.96653,5,0.193368,0.28683,0.119888,0.022882,-0.175965,-0.02127,0.378975975
24.47,0,9.870486,10,-0.613016,10,10.033024,10,10.023238,10,30.798483,5,4.914194,5,4.832751,5,0.198202,0.292631,0.118921,0.022882,-0.178221,-0.018048,0.672383615
45.55,0,5.050789,5,-0.590011,5,9.924709,10,5.094034,5,30.630346,5,9.984438,10,5.027845,5,0.1866,0.283607,0.178543,0.020948,-0.257502,-0.044797,0.229036743
92.69,0,10.003549,10,-0.587305,10,5.025794,5,4.878481,5,30.902332,10,4.837337,5,9.999955,10,0.167908,0.254601,0.213027,0.01837,-0.291986,-0.034162,0.762077107
39.33,0,7.151788,5,-0.600837,10,10.135149,10,10.140524,10,30.954257,10,5.060921,5,5.075225,5,0.194335,0.288441,0.116665,0.023204,-0.171453,-0.019337,0.183193741
3.96,0,2.021154,2,-0.515583,2,2.045596,2,1.95583,2,30.988873,2,1.926084,2,1.934215,2,0.195302,0.301654,0.128912,0.020948,-0.186278,-0.050598,0.941634092
116.31,0,6.738591,10,-0.599484,10,4.880343,5,9.877422,10,30.8059,5,9.951831,10,9.988806,10,0.163718,0.252023,0.245578,0.018048,-0.333238,-0.055754,0.135104946
1.03,0,1.972131,2,-0.534528,2,2.054881,2,1.784655,2,26.938756,2,2.254473,2,2.015039,2,0.181444,0.283607,0.135035,0.020948,-0.192079,-0.048987,0.286527735
108.15,0,4.991961,5,-0.588658,10,4.936047,5,4.983087,5,30.936948,5,9.975122,10,10.044547,10,0.165652,0.253635,0.23881,0.017403,-0.324859,-0.053176,0.945443921
106.13,0,4.986358,5,-0.591364,5,4.923668,5,4.948218,5,30.912222,5,10.005399,10,9.972084,10,0.165652,0.254279,0.234942,0.017725,-0.320991,-0.052854,0.77160382
122.3,0,5.423366,10,-0.584598,5,4.895816,5,5.008447,5,31.206462,10,9.902922,10,9.991593,10,0.165007,0.253635,0.243644,0.017725,-0.33066,-0.053176,0.086638341
12.89,0,10.017556,10,-0.623842,10,5.022699,5,4.986257,5,31.095195,5,5.007354,5,5.005549,5,0.193046,0.29392,0.143092,0.023526,-0.207871,-0.023849,0.023946685
71.75,0,4.909322,5,-0.599484,10,10.014455,10,10.140524,10,30.655072,10,9.977451,10,5.008336,5,0.180477,0.272327,0.180155,0.01837,-0.261047,-0.049309,0.946339743
61.9,0,5.028378,5,-0.590011,5,10.042308,10,5.024296,5,30.504243,10,9.914567,10,5.027845,5,0.1837,0.279417,0.17951,0.019981,-0.259436,-0.044152,0.832085968
22.41,0,9.37885,10,-0.611663,5,9.624523,10,9.959839,10,30.741613,5,4.991051,5,5.091947,5,0.19788,0.294564,0.121822,0.023204,-0.179188,-0.020626,0.127028784
12.59,0,10.009152,10,-0.622489,10,4.988657,5,4.995767,5,31.134756,5,5.014341,5,4.999975,5,0.192079,0.294564,0.143092,0.023849,-0.209482,-0.024171,0.595681374
115.35,0,6.508882,5,-0.59813,10,5.301222,5,10.175393,10,30.974037,5,10.079927,10,10.075205,10,0.161462,0.248156,0.240099,0.017403,-0.328081,-0.048664,0.97005745
57.28,0,9.999347,5,-0.595424,5,10.060876,5,10.029577,5,30.37814,10,9.923883,10,5.033419,5,0.180477,0.272971,0.171775,0.019015,-0.252023,-0.036095,0.250420645
110.49,0,9.783644,10,-0.596777,5,10.150622,10,4.751684,5,30.838044,5,9.968134,10,9.938639,10,0.163718,0.251379,0.234298,0.017725,-0.32228,-0.03964,0.930504681
14.26,0,4.973752,5,-0.621135,5,10.042308,10,5.008447,5,31.144647,5,5.028315,5,5.019484,5,0.204003,0.312612,0.139225,0.024171,-0.207226,-0.016114,0.230540776
61.47,0,5.199259,5,-0.594071,5,9.930898,10,5.040146,5,30.499298,10,10.014715,10,5.036206,5,0.182733,0.277483,0.178543,0.019981,-0.258147,-0.043186,0.459254947
77.29,0,9.720614,5,-0.585951,5,5.756143,10,5.122563,5,30.744085,5,4.965432,5,9.988806,10,0.169197,0.257502,0.215283,0.017725,-0.295209,-0.035451,0.921938218
69.75,0,4.941537,5,-0.594071,5,9.989698,10,9.92497,10,30.647654,10,9.942515,10,4.958169,5,0.180155,0.274261,0.180799,0.019015,-0.260402,-0.04802,0.960376097
77.49,0,5.106816,5,-0.594071,5,9.841152,10,5.094034,5,30.840517,5,5.000367,5,9.997167,10,0.173064,0.263948,0.218828,0.018692,-0.298109,-0.04093,0.580290284
21.46,0,5.273495,5,-0.607603,5,9.816394,10,9.997878,10,30.885024,5,5.009683,5,4.999975,5,0.200458,0.297143,0.126334,0.024171,-0.182733,-0.029972,0.062347868
32.4,0,9.364844,10,-0.594071,10,10.091823,10,4.716815,5,30.783647,10,4.932826,5,4.9944,5,0.197235,0.293275,0.118599,0.024171,-0.174676,-0.014825,0.862216869
115.42,0,5.298707,5,-0.595424,10,5.335264,5,10.213432,10,30.974037,5,10.107875,10,10.105863,10,0.163074,0.251379,0.244289,0.016759,-0.331304,-0.054788,0.920314235
115.15,0,10.112802,10,-0.599484,5,5.066025,5,10.020068,10,30.808373,5,10.007728,10,10.01389,10,0.159851,0.247511,0.239454,0.017403,-0.327759,-0.046086,0.528379941
71.7,0,5.003166,5,-0.594071,10,10.033024,10,10.086636,10,30.687216,10,9.958818,10,5.066864,5,0.181121,0.273294,0.180155,0.019015,-0.260402,-0.047697,0.894011015
67.4,0,5.442975,5,-0.595424,10,5.047456,5,10.096145,10,30.679798,10,10.061295,10,5.016697,5,0.178221,0.270716,0.179832,0.019337,-0.259436,-0.047697,0.746659672
66.5,0,9.768237,10,-0.596777,5,4.874153,5,10.026408,10,30.533914,10,9.928541,10,5.025058,5,0.175965,0.266526,0.177576,0.019015,-0.256857,-0.040607,0.673005647
129.96,0,4.998964,5,-0.599484,5,5.035078,5,9.909121,10,30.934476,10,9.95416,10,10.036186,10,0.162107,0.249445,0.247189,0.017403,-0.335172,-0.055754,0.482614164
67.62,0,4.994762,5,-0.596777,10,4.936047,5,10.067616,10,30.595729,10,10.047321,10,5.064077,5,0.17951,0.27136,0.182088,0.01837,-0.262336,-0.051565,0.102028398
23.33,0,7.466938,5,-0.607603,10,10.153717,10,10.169053,10,30.991346,5,5.044618,5,5.097521,5,0.199491,0.294564,0.118921,0.024493,-0.176932,-0.017403,0.034926702
44.47,0,9.843873,10,-0.595424,10,4.790596,5,4.875311,5,30.689688,5,10.035676,10,4.924724,5,0.181121,0.275227,0.174676,0.019981,-0.255568,-0.038351,0.375329413
22.17,0,5.007368,5,-0.611663,5,9.915425,10,9.95667,10,30.85288,5,4.991051,5,5.027845,5,0.20207,0.300365,0.125689,0.02256,-0.185311,-0.02965,0.941528794
111.96,0,4.991961,5,-0.594071,10,9.955656,10,4.948218,5,30.922113,5,10.010057,10,10.025038,10,0.166941,0.256857,0.239777,0.01837,-0.327437,-0.049309,0.419904422
53.31,0,8.409587,5,-0.59813,5,7.470609,10,9.985199,10,30.370723,5,10.024031,10,5.038993,5,0.178543,0.27136,0.174998,0.018692,-0.253635,-0.039963,0.407898161
133.37,0,5.938811,5,-0.599484,5,9.197453,10,9.95667,10,30.850407,10,10.028689,10,10.077992,10,0.160495,0.247189,0.242033,0.017081,-0.331626,-0.047053,0.194345767
35.03,0,9.988142,10,-0.600837,5,5.028888,5,9.969349,10,30.8059,10,4.988722,5,5.005549,5,0.194013,0.287152,0.118921,0.021593,-0.176932,-0.021593,0.354876775
96.73,0,10.00495,10,-0.592718,10,10.005171,10,5.014786,5,30.810846,10,5.067908,5,10.038973,10,0.168875,0.256535,0.210127,0.018048,-0.287796,-0.027716,0.498738494
106.07,0,4.998964,5,-0.594071,5,4.917479,5,5.043316,5,30.956729,5,9.926212,10,10.022251,10,0.166619,0.255891,0.23462,0.017081,-0.321313,-0.051887,0.413549747
79.55,0,5.038183,5,-0.584598,10,10.206327,10,5.113053,5,30.988873,5,5.030644,5,10.064057,10,0.174676,0.264592,0.217217,0.018692,-0.298432,-0.041252,0.89564874
90.86,0,9.946122,10,-0.584598,5,5.245517,5,4.951388,5,30.934476,10,4.844324,5,9.988806,10,0.169842,0.255891,0.211738,0.018048,-0.291019,-0.034162,0.958022585
140.071,0,10.006351,10,-0.600837,10,9.992792,10,9.982029,10,30.610565,10,9.986767,10,10.011103,10,0.159529,0.245255,0.239454,0.017403,-0.32647,-0.041574,0.150424777
1.14,0,1.979134,2,-0.558887,2,1.946566,2,1.743446,2,30.988873,2,2.049521,2,1.914705,2,0.206259,0.325825,0.141159,0.024493,-0.205937,-0.054465,0.9586983
83.97,0,5.008769,5,-0.594071,10,4.902005,5,10.007388,10,30.922113,5,4.979406,5,9.972084,10,0.171131,0.258147,0.220762,0.018048,-0.300688,-0.04802,0.615295581
24.98,0,10.013354,10,-0.607603,10,10.029929,10,10.020068,10,30.746558,5,5.012012,5,4.938659,5,0.197235,0.294887,0.117955,0.023204,-0.175965,-0.018048,0.462260733
32.33,0,7.797495,10,-0.596777,10,9.773068,10,4.739005,5,30.820736,10,4.967761,5,5.030632,5,0.199491,0.294242,0.1215,0.022882,-0.178543,-0.02127,0.336809361
44.28,0,5.004567,10,-0.594071,10,4.982468,5,4.979917,5,30.726777,5,9.972793,10,4.999975,5,0.184667,0.280706,0.179832,0.019981,-0.259436,-0.047375,0.542679846
95.1,0,10.010553,10,-0.585951,5,10.01755,10,5.036976,5,30.768811,10,5.053934,5,10.002742,10,0.168553,0.254601,0.210771,0.017403,-0.289408,-0.029005,0.742525694
135.551,0,5.024176,5,-0.611663,10,10.169191,10,10.169053,10,30.85288,10,10.084585,10,10.064057,10,0.162429,0.250734,0.243966,0.017081,-0.333882,-0.052209,0.688010385
